  0.0,  0.0,  0.0,  0.0,  0.0, 80.5, 80.9,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,
  0.0,  0.0,  0.0,  0.0,  0.0, 77.6, 68.4, 85.9,  0.0,  0.0,  0.0,  0.0,  0.0,
  0.0,  0.0,  0.0,  0.0,  0.0, 77.8, 86.3, 56.9, 86.3, 74.6, 74.6,  0.0, 84.9,
  0.0,  0.0,  0.0,  0.0, 87.3, 76.3, 82.4, 62.1, 85.7, 60.3, 80.1, 72.3, 88.2,
  0.0,  0.0, 88.1, 56.8, 55.4, 79.3, 86.3, 69.8, 90.3, 95.4, 74.6, 72.3, 94.5,
  0.0, 89.8, 82.2, 81.3, 69.8, 87.2, 88.2, 74.8, 94.3, 94.0, 93.5, 93.2,  0.0,
  0.0, 82.2, 85.9, 87.5,  0.0,  0.0, 87.8, 93.6,  0.0,  0.0,  0.0,  0.0,  0.0,
  0.0,  0.0, 69.6, 86.0, 82.1,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,
  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,
