-2.726	10.3	1.512	839.9317127	124.7622116	4.51	74.422	-2.726	-2.726	-2.726
-12.253	4.6	3.147	846.7842205	131.5746876	5.357	79.096	-12.253	-12.253	-12.253
-13.085	4.1	1.167	853.6356353	80.07345518	6.126	76.849	-13.085	-13.085	-13.085
-10.452	2.2	0.198	860.4827953	76.27283679	3.804	74.357	-10.452	-10.452	-10.452
-11.054	1.9	0.006	867.3225674	39.49142394	1.507	73.195	-11.054	-11.054	-11.054
-7.556	4.6	0.04	874.1518506	22.68680119	2.11	63.499	-7.556	-7.556	-7.556
-8.753	3.9	0.586	880.9675776	102.170332	4.452	74.939	-8.753	-8.753	-8.753
-13.22	9.9	0.474	887.7667184	89.25847985	4.12	77.851	-13.22	-13.22	-13.22
-11.332	10.8	0.018	894.5462818	65.77711483	2.345	72.51	-11.332	-11.332	-11.332
-6.635	10.4	0.893	901.3033188	151.7381193	2.589	64.145	-6.635	-6.635	-6.635
-11.72	9.3	1.463	908.0349244	136.3575825	6.436	77.869	-11.72	-11.72	-11.72
-15.81	8.4	0.041	914.7382404	51.27073521	3.599	71.032	-15.81	-15.81	-15.81
-12.428	8.1	0.237	921.4104574	128.300492	1.207	73.891	-12.428	-12.428	-12.428
-9.536	8	0.003	928.0488171	114.6326198	1.045	69.165	-9.536	-9.536	-9.536
-3.736	6.3	1.61	934.650615	176.5722836	4.817	77.901	-3.736	-3.736	-3.736
-5.781	10.8	3.541	941.2132018	171.1311555	2.971	85.928	-5.781	-5.781	-5.781
-5.304	10.6	2.733	947.7339857	172.8015565	2.902	82.773	-5.304	-5.304	-5.304
-7.602	10.8	3.433	954.2104348	169.1751294	5.994	83.971	-7.602	-7.602	-7.602
-10.36	11.6	0.365	960.6400783	83.12713572	4.415	78.713	-10.36	-10.36	-10.36
-9.037	8.9	0.258	967.0205089	87.92342051	3.837	76.83	-9.037	-9.037	-9.037
-9.194	7	0.031	973.3493843	45.6880242	3.174	72.22	-9.194	-9.194	-9.194
