18.064,3.8,124.864,482.9506777,349.5302887,6.51,96.933,18.064,18.064,18.064
18.714,2.5,17.916,627.1669438,248.6900674,4.342,96.898,18.714,18.714,18.714
19.89,4.9,3.125,695.1968267,201.3755446,3.498,86.343,19.89,19.89,19.89
19.852,2.7,0,826.3476777,103.5098457,4.307,81.161,19.852,19.852,19.852
19.396,8,0,725.4565219,173.4824503,3.173,75.522,19.396,19.396,19.396
18.615,10.5,4.447,618.1422945,246.7606501,9.254,83.898,18.615,18.615,18.615
18.556,9.3,0.187,903.7125615,37.25706978,5.557,84.343,18.556,18.556,18.556
17.105,7.4,0.016,811.2326488,99.50029054,6.703,78.78,17.105,17.105,17.105
15.184,11.3,0.013,843.1295595,71.80104046,8.172,77.052,15.184,15.184,15.184
13.827,2.2,0.021,878.2801403,43.29993417,9.366,77.476,13.827,13.827,13.827
14.912,2.4,0,694.627533,170.0796143,4.578,78.282,14.912,14.912,14.912
14.361,7.2,0.056,766.8252366,115.5539342,3.791,78.819,14.361,14.361,14.361
13.278,8.5,0,900.6136843,17.97038257,3.704,77.065,13.278,13.278,13.278
15.049,12.7,0,709.7688374,151.698959,4.676,78.706,15.049,15.049,15.049
16.077,7.3,3.433,645.3470394,198.108302,4.878,84.105,16.077,16.077,16.077
15.292,7.3,35.397,600.8839527,225.6877133,9.795,84.686,15.292,15.292,15.292
13.338,11.8,0.768,636.8346469,191.6566619,9.816,83.938,13.338,13.338,13.338
13,5.3,0,614.634318,203.9638883,9.353,86.422,13,13,13
12.661,15.6,0,566.7467775,234.5939309,5.749,89.215,12.661,12.661,12.661
13.213,1.3,2.839,767.2199122,89.0466395,5.417,93.05,13.213,13.213,13.213
16.03,5.3,1.094,615.6901048,203.6888432,6.196,91.417,16.03,16.03,16.03
17.431,4,0.243,590.0388673,224.6289719,6.833,78.087,17.431,17.431,17.431
15.869,8.6,46.007,627.3431978,188.5631331,12.291,93.859,15.869,15.869,15.869
14.617,3.2,0,722.9080386,110.1409799,10.632,84.454,14.617,14.617,14.617
14.839,7.5,0.229,669.0122239,148.0749009,5.222,85.612,14.839,14.839,14.839
13.475,6.6,22.371,629.2508772,171.9972352,9.064,92.443,13.475,13.475,13.475
11.195,6.6,0,729.5441548,89.91136082,10.228,74.579,11.195,11.195,11.195
10.22,8,0,785.8942957,44.05682101,9.016,82.476,10.22,10.22,10.22
11.38,7.6,0,691.0212559,111.6533469,2.313,76.959,11.38,11.38,11.38
12.076,7.3,0.001,718.7604456,88.13014576,5.366,81.554,12.076,12.076,12.076
12.559,6.3,0,715.3216525,87.56760143,4.608,74.645,12.559,12.559,12.559
13.01,10,0.529,611.6493676,165.0579266,7.39,73.977,13.01,13.01,13.01
11.302,12,0,571.4488641,188.6843148,8.096,79.553,11.302,11.302,11.302
12.889,3.6,34.555,507.3233791,240.3243981,4.479,81.462,12.889,12.889,12.889
11.923,7.9,1.19,642.105934,128.5150001,14.423,67.828,11.923,11.923,11.923
9.898,10.7,0,612.7108569,143.9115972,12.963,76.143,9.898,9.898,9.898
13.358,7.9,5.354,553.5173234,195.4733375,5.302,83.96,13.358,13.358,13.358
13.822,4.3,2.989,614.6268957,143.0423043,8.78,79.701,13.822,13.822,13.822
8.426,11.1,0.777,661.7894127,92.81228338,11.271,68.838,8.426,8.426,8.426
10.946,12.5,0.531,604.4126718,138.2401947,12,74.827,10.946,10.946,10.946
11.066,6.6,7.75,587.045762,148.8287999,8.624,85.627,11.066,11.066,11.066
4.431,6.8,0.053,658.5085763,78.98879369,11.645,67.877,4.431,4.431,4.431
6.315,4.4,0.366,644.4963936,88.02237084,8.945,73.833,6.315,6.315,6.315
10.222,4,0,700.4846356,43.02205507,10.24,76.398,10.222,10.222,10.222
10.727,11,0.009,604.2601367,118.8482192,9.843,82.301,10.727,10.727,10.727
9.918,13.6,0,587.5839337,127.3913213,5.382,81.514,9.918,9.918,9.918
9.639,1.5,0,606.8895355,106.9449937,1.55,76.317,9.639,9.639,9.639
11.16,12.6,0.147,515.0481936,183.8657641,8.177,83.79,11.16,11.16,11.16
6.505,15.6,0.097,628.8619109,76.71274492,5.27,81.666,6.505,6.505,6.505
4.475,11.3,3.475,513.2129257,162.1737325,6.581,84.453,4.475,4.475,4.475
7.045,14.6,0.335,604.5273548,89.11956584,6.366,75.337,7.045,7.045,7.045
3.957,5.8,15.103,539.0447615,133.7154889,9.57,77.429,3.957,3.957,3.957
4.086,10.3,6.936,559.5867403,113.8410437,14.694,77.877,4.086,4.086,4.086
1.802,7.7,1.081,599.3544614,75.23344217,6.678,84.702,1.802,1.802,1.802
1.407,10.1,0,681.7941723,5.83749575,7.232,77.587,1.407,1.407,1.407
9.025,13.6,4.653,485.2211154,176.1216536,6.159,82.476,9.025,9.025,9.025
5.776,6.1,25.256,470.4074145,177.4536519,5.261,85.415,5.776,5.776,5.776
0.13,7.5,0.399,547.5898053,99.18844719,13.852,71.831,0.13,0.13,0.13
6.245,5.4,5.788,469.1051546,173.0822226,8.06,84.08,6.245,6.245,6.245
4.538,3,0,619.8063106,35.87634147,7.01,79.669,4.538,4.538,4.538
1.015,2.3,0,654.8496046,1.018937227,6.886,78.325,1.015,1.015,1.015
6.039,6.4,0,579.3804955,63.80196412,3.427,76.468,6.039,6.039,6.039
12.159,6.5,7.645,412.6839165,228.7517437,8.156,81.506,12.159,12.159,12.159
7.294,6.6,0.872,475.0123163,152.8488026,6.923,79.694,7.294,7.294,7.294
2.836,8.2,0.019,451.1612328,160.9128327,6.049,69.234,2.836,2.836,2.836
1.519,4.1,2.676,507.2497349,106.2033525,5.098,75.347,1.519,1.519,1.519
-1.09,7.8,0.41,544.6524246,67.42925314,7.785,81.248,-1.09,-1.09,-1.09
1.927,8.2,0,615.4058623,4.050862986,7.106,77.692,1.927,1.927,1.927
6.03,6.3,0,506.9806372,102.2533893,5.467,81.741,6.03,6.03,6.03
5.636,3.4,0.005,505.2226367,99.58841687,9.327,79.081,5.636,5.636,5.636
1.872,6.9,0,518.0978394,79.14317032,3.95,75.88,1.872,1.872,1.872
5.285,1.8,5.526,390.8910012,201.160467,2.042,83.11,5.285,5.285,5.285
6.164,3.6,18.538,329.2385331,261.0554795,4.527,91.328,6.164,6.164,6.164
2.946,13.5,0.57,490.5868896,95.22878524,7.986,83.58,2.946,2.946,2.946
1.027,6.5,1.857,427.3416849,147.5372343,7.523,82.21,1.027,1.027,1.027
-0.93,8,0.325,387.4244287,176.5707949,5.009,85.211,-0.93,-0.93,-0.93
1.138,8.6,17.267,378.2152729,187.97958,1.258,79.646,1.138,1.138,1.138
1.9,3.6,9.786,387.8007551,178.3628306,12.562,86.605,1.9,1.9,1.9
1.311,9.5,0.044,384.251046,177.6436992,5.937,82.967,1.311,1.311,1.311
1.148,4,3.831,405.8189145,154.0690351,1.76,84.692,1.148,1.148,1.148
0.765,6.8,0.399,411.2539096,145.3902357,4.782,82.766,0.765,0.765,0.765
0.814,11.3,0.352,417.6912172,136.6650547,4.828,87.639,0.814,0.814,0.814
2.413,8.1,0.115,428.2055954,126.7420757,2.661,83.499,2.413,2.413,2.413
7.857,10.2,20.837,358.0095585,209.9884426,8.094,81.154,7.857,7.857,7.857
1.504,6.9,10.646,396.6202115,151.1722664,7.991,83.955,1.504,1.504,1.504
1.077,5.9,0.93,405.6962618,138.8697883,11.452,77.178,1.077,1.077,1.077
7.11,4.7,1.342,403.236305,151.5577075,8.711,82.038,7.11,7.11,7.11
1.945,6.9,10.085,412.4116564,129.0872815,11.865,73.917,1.945,1.945,1.945
-0.223,7.2,18.205,352.1470063,182.5708374,8.592,80.444,-0.223,-0.223,-0.223
-6.099,3.2,16.066,408.9426988,113.8341763,10.623,87.291,-6.099,-6.099,-6.099
-4.796,5.3,22.464,378.8200917,142.3190149,11.363,88.582,-4.796,-4.796,-4.796
-1.549,7.8,3.486,369.1616378,157.0148963,13.907,87.982,-1.549,-1.549,-1.549
-1.315,10.6,4.633,323.8691829,200.9015234,9.942,89.568,-1.315,-1.315,-1.315
0.116,13.3,7.292,221.2046841,308.4386923,9.648,93.209,0.116,0.116,0.116
0.144,10.7,1.48,233.0862088,295.4242269,7.017,92.971,0.144,0.144,0.144
1.641,3.9,2.516,354.4526861,173.2695867,1.921,82.643,1.641,1.641,1.641
-0.634,4.6,22.96,307.6693519,214.0469508,13.875,89.885,-0.634,-0.634,-0.634
-2.231,2.1,3.837,356.571962,159.0264674,17.151,85.613,-2.231,-2.231,-2.231
-2.964,7.1,0.616,400.2643422,112.7162044,9.809,84.323,-2.964,-2.964,-2.964
-4.565,12.5,1.699,396.6675525,112.3853526,8.674,82.357,-4.565,-4.565,-4.565
-8.256,9.6,10.88,371.3623961,128.7080958,9.011,88.745,-8.256,-8.256,-8.256
-9.668,13.2,4.698,382.7721597,114.7820438,10.221,88.224,-9.668,-9.668,-9.668
-8.04,3.8,0.031,354.3293405,143.305438,5.8,82.397,-8.04,-8.04,-8.04
-5.629,8.9,9.51,334.2932297,167.2529918,8.729,89.063,-5.629,-5.629,-5.629
-11.614,12.2,2.885,375.1967663,116.0609004,9.905,87.655,-11.614,-11.614,-11.614
-10.773,9.7,4.948,374.730837,117.4535407,1.295,88.498,-10.773,-10.773,-10.773
-12.602,16.8,6.656,378.5483166,110.4656532,8.22,87.656,-12.602,-12.602,-12.602
-7.963,6.9,5.189,350.5820887,144.4378048,4.216,89.666,-7.963,-7.963,-7.963
-5.738,8.9,4.272,362.8811358,137.1117359,11.021,87.023,-5.738,-5.738,-5.738
-4.524,7.1,4.534,351.0573985,151.1507542,11.283,91.282,-4.524,-4.524,-4.524
-5.624,6.8,1.114,364.8963947,135.1392128,8.353,90.316,-5.624,-5.624,-5.624
-5.427,8.2,1.505,343.7015935,156.2791272,5.444,91.106,-5.427,-5.427,-5.427
-7.78,15.5,0.641,359.8694256,135.732673,6.318,89.636,-7.78,-7.78,-7.78
-6.114,15.5,0.854,324.4201678,173.6396878,1.559,80.59,-6.114,-6.114,-6.114
-4.642,19.4,3.232,383.1052429,119.8247437,11.413,90.026,-4.642,-4.642,-4.642
-10.827,7.3,0,472.8614329,28.92772459,6.327,80.719,-10.827,-10.827,-10.827
-10.575,9.3,0.286,386.2518734,107.6661109,1.969,72.39,-10.575,-10.575,-10.575
-9.463,11.7,0.474,367.2187561,127.4943405,6.666,87.891,-9.463,-9.463,-9.463
-8.75,3.6,1.381,323.9605658,169.4472865,2.395,90.935,-8.75,-8.75,-8.75
-3.521,2.9,11.834,320.0031894,187.8442404,4.447,82.671,-3.521,-3.521,-3.521
-3.464,3.7,19.055,348.6724049,160.2905046,25.731,83.893,-3.464,-3.464,-3.464
-5.85,4.7,0.164,375.506671,129.9474426,11.961,81.906,-5.85,-5.85,-5.85
-9.616,9.3,1.375,368.7222251,129.9251726,6.561,84.5,-9.616,-9.616,-9.616
-11.455,12.9,1.898,378.5843786,118.7680355,6.357,88.438,-11.455,-11.455,-11.455
