-7.3,6.2,0,299.6434958,286.9839262,3.5,71,1.1,1.1,1.1,-7.3,-7.3
-9.7,5.6,5,238.951469,289.0946117,6.9,82,-1.3,-1.3,-1.3,-9.7,-9.7
-11.,3.4,1,268.2845615,273.4484066,3.1,69,-3.3,-3.3,-3.3,-11.,-11.
-11.,2.9,3,216.4338088,286.5875071,4,83,-2.9,-2.9,-2.9,-11.,-11.
-11.,4.8,5,279.6336468,270.2391208,3.5,76,-3.4,-3.4,-3.4,-11.,-11.
-11.,4.6,6,219.492658,286.5469874,5.5,80,-2.7,-2.7,-2.7,-11.,-11.
-10.,3.7,0,252.6817811,283.5926606,4.3,73,-1.7,-1.7,-1.7,-10.,-10.
-12.,6.1,3,218.2044963,282.0862836,3.3,75,-3.7,-3.7,-3.7,-12.,-12.
-15.,10.4,1,503.2842742,202.5037665,2.4,84,-7.5,-7.5,-7.5,-15.,-15.
-13.,6.7,0,275.4838358,261.2179728,2.9,80,-5.5,-5.5,-5.5,-13.,-13.
-11.,5.5,2,220.305278,286.087323,2.2,78,-2.6,-2.6,-2.6,-11.,-11.
-8.4,5.2,1,336.0777653,272.268094,2.5,76,0,0,0,-8.4,-8.4
-7.7,6.5,1,293.4519738,284.7998203,3.6,68,0.7,0.7,0.7,-7.7,-7.7
-12.,7,3,370.9292048,243.8228956,2.4,72,-4.5,-4.5,-4.5,-12.,-12.
-14.,11.6,5,447.8209705,220.141527,2.9,70,-6,-6,-6,-14.,-14.
-13.,7.6,7,212.3497087,274.6447211,3.5,91,-5.4,-5.4,-5.4,-13.,-13.
-14.,8,1,223.8129436,269.3389229,2.5,82,-6,-6,-6,-14.,-14.
-15.,12.9,0,491.6522135,204.0194642,3,74,-7.4,-7.4,-7.4,-15.,-15.
-13.,12.2,1,526.2374121,207.2789208,2.7,88,-4.8,-4.8,-4.8,-13.,-13.
-9.2,7,0,378.7432598,257.7501976,3.6,73,-0.8,-0.8,-0.8,-9.2,-9.2
-6.1,3.9,2,280.6695818,293.8530096,3.2,78,2.3,2.3,2.3,-6.1,-6.1
-6.6,1.9,17,203.399904,308.2724978,6.6,71,1.8,1.8,1.8,-6.6,-6.6
-6.4,2.7,24,202.5603573,309.2230671,10.6,70,2,2,2,-6.4,-6.4
-8.5,1.9,2,237.4747384,291.4623487,6.3,78,-0.1,-0.1,-0.1,-8.5,-8.5
-7.8,4.7,7,216.6871458,299.1272983,4.9,72,0.6,0.6,0.6,-7.8,-7.8
-9.2,5.1,12,283.1617598,295.2525564,1,74,-0.8,-0.8,-0.8,-9.2,-9.2
-12.,10.5,0,696.3185703,211.8154474,2.8,72,-3.9,-3.9,-3.9,-12.,-12.
-8.5,7.7,3,285.8657762,297.6320092,6.8,87,-0.1,-0.1,-0.1,-8.5,-8.5
-11.,5.2,0,284.6077012,285.7645144,8.3,79,-2.7,-2.7,-2.7,-11.,-11.
-9.1,7.7,0,508.2585985,257.2461038,3.6,78,-0.7,-0.7,-0.7,-9.1,-9.1
-9.0,11,0,271.9001108,297.043938,4.3,71,-0.6,-0.6,-0.6,-9.0,-9.0
-12.,2,1,270.675637,282.5755488,2.2,61,-3.8,-3.8,-3.8,-12.,-12.
-13.,5.6,2,577.0680667,226.1834419,3.5,73,-4.9,-4.9,-4.9,-13.,-13.
-12.,3.2,7,378.6587322,263.1807931,6.3,68,-4,-4,-4,-12.,-12.
-8.8,3.3,1,271.9870319,297.1315125,6.4,69,-0.4,-0.4,-0.4,-8.8,-8.8
-8.6,6,1,290.6292354,294.7346768,2.8,82,-0.2,-0.2,-0.2,-8.6,-8.6
-10.,4.3,9,264.5294693,289.286919,6.4,84,-2.3,-2.3,-2.3,-10.,-10.
-11.,5.7,1,278.083444,283.6622289,6,81,-3,-3,-3,-11.,-11.
-13.,6.9,3,276.7860756,275.2663493,4.5,76,-4.9,-4.9,-4.9,-13.,-13.
-11.,5,8,260.844796,287.4851016,4.8,78,-2.7,-2.7,-2.7,-11.,-11.
-10.,6.3,0,390.8132228,266.857034,5.2,92,-2.4,-2.4,-2.4,-10.,-10.
-13.,10.2,0,359.9572984,258.9711801,3,68,-5.3,-5.3,-5.3,-13.,-13.
-12.,3,1,295.6865274,277.0097976,1.8,65,-3.6,-3.6,-3.6,-12.,-12.
-13.,11.3,3,284.7083574,273.3529466,1.8,76,-4.8,-4.8,-4.8,-13.,-13.
-14.,14.6,1,450.2381811,238.9288049,2.7,80,-6.3,-6.3,-6.3,-14.,-14.
-12.,8.1,0,538.2665359,233.0889081,3,70,-4.2,-4.2,-4.2,-12.,-12.
-11.,6.6,0,252.3447947,287.4851016,1.8,63,-2.7,-2.7,-2.7,-11.,-11.
-11.,5.4,1,260.5485105,285.9099635,3.3,82,-2.7,-2.7,-2.7,-11.,-11.
-11.,10.4,0,488.5398208,246.6089745,2.5,71,-2.9,-2.9,-2.9,-11.,-11.
-10.,9.2,0,583.9956354,234.4974479,2.6,59,-2,-2,-2,-10.,-10.
-8.7,4,8,256.856998,296.8799557,4.2,46,-0.3,-0.3,-0.3,-8.7,-8.7
-8.0,7.8,1,486.2314059,261.6214746,3.3,63,0.4,0.4,0.4,-8.0,-8.0
-6.8,5.3,1,460.977142,271.3626305,2.8,60,1.6,1.6,1.6,-6.8,-6.8
-7.9,4.9,2,518.7819487,273.9183797,1.5,64,0.5,0.5,0.5,-7.9,-7.9
-9.3,7.9,0,567.5949092,260.6667348,3.7,74,-0.9,-0.9,-0.9,-9.3,-9.3
-8.1,3.6,3,343.80888,295.9239628,5.9,65,0.3,0.3,0.3,-8.1,-8.1
-7.1,4.4,0,364.7581563,297.6427718,4.6,71,1.3,1.3,1.3,-7.1,-7.1
-7.9,8.7,5,312.4964742,300.6522766,3.9,61,0.5,0.5,0.5,-7.9,-7.9
-5.7,2.7,2,299.8489213,312.5682389,6.7,57,2.7,2.7,2.7,-5.7,-5.7
-8.1,7.4,1,693.4501957,248.5396552,3.1,76,0.3,0.3,0.3,-8.1,-8.1
-11.,8.6,0,872.9425915,210.9192738,2.9,76,-2.6,-2.6,-2.6,-11.,-11.
-11.,12.2,0,868.8693888,207.2307929,2.3,70,-3.5,-3.5,-3.5,-11.,-11.
-8.1,9.8,0,513.7238776,271.9527741,3.1,66,0.3,0.3,0.3,-8.1,-8.1
-7.9,8.8,3,391.2085679,289.0462462,3,80,0.5,0.5,0.5,-7.9,-7.9
-9.0,8.2,3,720.9480581,239.7144089,3.6,83,-0.6,-0.6,-0.6,-9.0,-9.0
-11.,9,1,614.8291487,242.2733745,2.7,79,-3.1,-3.1,-3.1,-11.,-11.
-10.,4.6,3,423.5169032,270.3811581,5.6,79,-2.5,-2.5,-2.5,-10.,-10.
-10.,7.5,2,523.4277971,258.6568478,3.2,81,-2.1,-2.1,-2.1,-10.,-10.
-11.,9.8,3,286.247656,287.9347267,1.9,94,-2.6,-2.6,-2.6,-11.,-11.
-7.2,7.2,1,603.6567596,262.9960487,2.7,79,1.2,1.2,1.2,-7.2,-7.2
-10.,7.1,0,780.7052725,224.194983,3.1,64,-2,-2,-2,-10.,-10.
-11.,10,0,840.3475255,209.7151017,3.8,63,-3.4,-3.4,-3.4,-11.,-11.
-11.,9.1,0,695.0824968,232.1205641,2.3,85,-2.7,-2.7,-2.7,-11.,-11.
-7.8,12.8,0,775.4386183,236.5575176,3.2,82,0.6,0.6,0.6,-7.8,-7.8
-4.1,5.5,0,507.112037,290.1229825,4.8,79,4.3,4.3,4.3,-4.1,-4.1
-5.4,10.1,0,784.0664349,246.8042146,2.8,81,3,3,3,-5.4,-5.4
-5.8,8.6,0,291.578086,310.0383563,2.7,68,2.6,2.6,2.6,-5.8,-5.8
-5.7,8.8,0,556.795135,275.1543197,4,76,2.7,2.7,2.7,-5.7,-5.7
-3.9,4.1,1,462.5123906,296.3672778,5.9,86,4.5,4.5,4.5,-3.9,-3.9
-6.9,8.9,0,328.4095308,299.413895,3.4,76,1.5,1.5,1.5,-6.9,-6.9
-11.,8.4,0,539.4363895,250.730835,2.3,74,-2.9,-2.9,-2.9,-11.,-11.
-10.,5.7,0,733.5358896,227.7858798,3.4,77,-2.2,-2.2,-2.2,-10.,-10.
-6.7,9.7,0,364.3010711,295.1226612,4.1,74,1.7,1.7,1.7,-6.7,-6.7
-3.3,8.3,0,312.8123283,318.3305486,3.6,61,5.1,5.1,5.1,-3.3,-3.3
-2.9,9.4,1,431.5696751,309.2184435,2.8,58,5.5,5.5,5.5,-2.9,-2.9
-3.7,4.8,3,267.9054806,322.2830676,2.8,76,4.7,4.7,4.7,-3.7,-3.7
-3.1,9.1,0,663.5009704,283.6785823,2.6,64,5.3,5.3,5.3,-3.1,-3.1
-4.4,5.4,1,710.1204806,272.0948143,4.1,64,4,4,4,-4.4,-4.4
-5.9,8.2,3,596.5285711,276.5448797,3.8,58,2.5,2.5,2.5,-5.9,-5.9
-6.3,3.3,4,538.9762063,280.5724814,6.3,85,2.1,2.1,2.1,-6.3,-6.3
-5.3,6.4,0,695.2965371,268.8336999,4.9,85,3.1,3.1,3.1,-5.3,-5.3
-6.9,9.5,0,941.4375915,234.8579258,3,59,1.5,1.5,1.5,-6.9,-6.9
-5.8,8.3,0,635.2513428,272.490425,3.7,59,2.6,2.6,2.6,-5.8,-5.8
-7.0,6.6,0,692.9435611,260.4593459,3.8,70,1.4,1.4,1.4,-7.0,-7.0
-7.6,10,0,510.1995037,276.8457642,2.4,97,0.8,0.8,0.8,-7.6,-7.6
-7.3,7.7,0,532.0898221,275.8422762,2.9,81,1.1,1.1,1.1,-7.3,-7.3
-4.1,12,0,714.5348117,272.1413215,3.2,58,4.3,4.3,4.3,-4.1,-4.1
-1.7,13.2,0,699.8986753,285.8897457,2.9,66,6.7,6.7,6.7,-1.7,-1.7
-2.0,10.7,0,732.6390217,280.8065337,4.1,55,6.4,6.4,6.4,-2.0,-2.0
-0.9,12.3,0,853.3998017,273.9519967,3.3,60,7.5,7.5,7.5,-0.9,-0.9
0.54,16,0,809.1311498,286.5634285,3.2,54,9,9,9,0.54,0.54
-4.9,7.2,10,280.5245511,313.3497385,6.3,68,3.5,3.5,3.5,-4.9,-4.9
-5.7,8.1,0,401.6530712,296.5978409,4.3,67,2.7,2.7,2.7,-5.7,-5.7
-5.3,9.7,0,614.6334162,275.9765393,3.5,84,3.1,3.1,3.1,-5.3,-5.3
-4.7,13.8,0,872.2638105,251.7173715,3.1,78,3.7,3.7,3.7,-4.7,-4.7
-0.4,11.4,0,299.4379134,333.465004,4.7,56,8,8,8,-0.4,-0.4
-0.0,4,13,246.7612356,340.8813936,4.2,68,8.4,8.4,8.4,-0.0,-0.0
-2.7,2.9,4,285.8762365,323.0447854,3.5,61,5.7,5.7,5.7,-2.7,-2.7
-5.1,2.9,14,336.1081696,305.8556443,5.3,74,3.3,3.3,3.3,-5.1,-5.1
0.04,7.7,1,868.2228475,276.8909414,3.3,49,8.5,8.5,8.5,0.04,0.04
-0.8,5.7,9,254.6339135,335.6164726,5.9,60,7.6,7.6,7.6,-0.8,-0.8
-2.4,9.5,1,828.4838418,267.4865649,6.3,59,6,6,6,-2.4,-2.4
-4.4,12.1,0,853.775259,254.4567028,3.6,41,4,4,4,-4.4,-4.4
-4.5,11.4,0,240.8799821,318.36903,2.9,85,3.9,3.9,3.9,-4.5,-4.5
-3.7,10.5,0,424.9771305,307.0560673,3.9,90,4.7,4.7,4.7,-3.7,-3.7
-0.1,12.1,0,581.0982281,310.4516412,3.8,71,8.3,8.3,8.3,-0.1,-0.1
-2.4,2.7,11,265.251966,328.7241034,2.3,71,6,6,6,-2.4,-2.4
-0.9,4.1,1,432.9533,320.2148268,3.1,54,7.5,7.5,7.5,-0.9,-0.9
0.34,7.4,0,731.6319588,298.6014032,3,40,8.8,8.8,8.8,0.34,0.34
2.34,10.1,0,280.7324096,351.7091712,3.3,48,10.8,10.8,10.8,2.34,2.34
0.24,9.4,0,888.2193881,283.06905,3,57,8.7,8.7,8.7,0.24,0.24
1.14,13.6,0,701.2443806,305.5818546,3.3,71,9.6,9.6,9.6,1.14,1.14
2.64,7.4,0,361.2439486,345.5548421,4.8,74,11.1,11.1,11.1,2.64,2.64
3.04,7.6,1,330.6461847,350.4898152,2.9,79,11.5,11.5,11.5,3.04,3.04
1.54,9.3,0,618.5787352,315.3341578,2.9,64,10,10,10,1.54,1.54
4.54,11.2,0,575.7109269,335.8720717,3,80,13,13,13,4.54,4.54
2.24,9.4,3,591.7324595,321.5379055,3.1,76,10.7,10.7,10.7,2.24,2.24
-0.6,11.7,0,724.6389803,293.2769943,3.8,82,7.8,7.8,7.8,-0.6,-0.6
-1.5,11.9,1,763.5666531,284.7470723,4.5,77,6.9,6.9,6.9,-1.5,-1.5
1.84,14.3,0,907.0351412,289.5411689,3.7,70,10.3,10.3,10.3,1.84,1.84
3.34,14.1,0,278.1015929,356.5476564,3,59,11.8,11.8,11.8,3.34,3.34
2.24,5.9,10,254.2673592,352.8619819,2.9,65,10.7,10.7,10.7,2.24,2.24
2.24,5.4,4,351.8225052,343.6608039,3.5,89,10.7,10.7,10.7,2.24,2.24
1.74,5.9,0,287.6315669,346.9801361,3.4,79,10.2,10.2,10.2,1.74,1.74
2.84,7.9,0,729.5526767,311.492257,3.1,50,11.3,11.3,11.3,2.84,2.84
4.84,13.6,0,567.3558737,337.7551969,4.6,65,13.3,13.3,13.3,4.84,4.84
3.94,1.7,9,251.3879177,361.9286729,3.6,86,12.4,12.4,12.4,3.94,3.94
4.44,4.1,0,393.6281873,351.443626,3.1,69,12.9,12.9,12.9,4.44,4.44
3.74,3.5,6,250.3523018,360.8525683,4.1,91,12.2,12.2,12.2,3.74,3.74
0.64,3.1,11,249.859915,344.4931685,4.8,81,9.1,9.1,9.1,0.64,0.64
1.14,5.6,3,255.0616864,346.5558892,2.5,67,9.6,9.6,9.6,1.14,1.14
0.24,8.2,0,889.2536283,281.7325151,2.4,85,8.7,8.7,8.7,0.24,0.24
2.14,8.2,0,706.6689592,309.3613519,3,95,10.6,10.6,10.6,2.14,2.14
4.74,9.6,0,406.1773875,351.6868139,4.3,78,13.2,13.2,13.2,4.74,4.74
7.04,5.8,0,292.7590773,374.8555218,3.5,68,15.5,15.5,15.5,7.04,7.04
6.44,6.7,0,714.5640934,336.1899389,5,78,14.9,14.9,14.9,6.44,6.44
5.74,6.7,0,654.6719008,337.8065071,5.5,82,14.2,14.2,14.2,5.74,5.74
4.14,5.3,0,301.3024374,363.0073076,5.3,78,12.6,12.6,12.6,4.14,4.14
5.64,7.4,0,300.8944464,371.1781695,4.4,73,14.1,14.1,14.1,5.64,5.64
6.84,8.5,0,417.6779626,366.661274,3,70,15.3,15.3,15.3,6.84,6.84
5.14,5.7,1,305.4647152,367.924904,2.1,80,13.6,13.6,13.6,5.14,5.14
4.64,6.6,0,305.1177405,365.1999447,2.4,77,13.1,13.1,13.1,4.64,4.64
4.44,3.2,0,299.4860017,364.6300135,2.5,77,12.9,12.9,12.9,4.44,4.44
5.74,9.2,0,378.7280233,364.0835311,2.9,80,14.2,14.2,14.2,5.74,5.74
5.04,3.8,4,298.9174935,367.8925946,1.9,86,13.5,13.5,13.5,5.04,5.04
6.14,7,0,531.570331,351.622482,2.3,88,14.6,14.6,14.6,6.14,6.14
5.74,8,0,515.2986607,350.885468,4.8,92,14.2,14.2,14.2,5.74,5.74
5.94,5.3,22,298.2365962,372.8296178,4.9,92,14.4,14.4,14.4,5.94,5.94
7.04,5.3,1,298.055787,378.9346173,2.8,87,15.5,15.5,15.5,7.04,7.04
9.44,10.1,0,429.8884299,380.2705234,3,85,17.9,17.9,17.9,9.44,9.44
6.34,2.4,14,297.763802,375.0405646,3.6,86,14.8,14.8,14.8,6.34,6.34
7.34,6.2,0,677.4714889,344.605791,1.8,85,15.8,15.8,15.8,7.34,7.34
8.74,8.5,0,577.071398,362.3789617,4,80,17.2,17.2,17.2,8.74,8.74
5.44,6.7,0,297.500636,370.0804155,5,84,13.9,13.9,13.9,5.44,5.44
4.84,5,24,297.4596666,366.8025187,1.3,75,13.3,13.3,13.3,4.84,4.84
5.84,4.6,1,297.4421056,372.278492,1.9,73,14.3,14.3,14.3,5.84,5.84
5.74,4.8,1,339.6210104,367.6746978,3.3,70,14.2,14.2,14.2,5.74,5.74
5.24,5.9,0,297.477226,368.9852254,2.3,80,13.7,13.7,13.7,5.24,5.24
6.74,9.2,0,635.0072382,345.0972933,2.6,66,15.2,15.2,15.2,6.74,6.74
4.04,4,1,297.6059457,362.4676737,3.7,62,12.5,12.5,12.5,4.04,4.04
7.44,9.6,2,419.0577932,369.680153,3.4,75,15.9,15.9,15.9,7.44,7.44
5.54,5.2,10,297.8280767,370.6289718,2.6,70,14,14,14,5.54,5.54
5.54,5,3,588.4266371,342.6683717,4.3,83,14,14,14,5.54,5.54
5.44,9,0,694.4399016,331.9004225,3.3,81,13.9,13.9,13.9,5.44,5.44
3.94,9.2,0,869.3710214,306.2954227,2.5,74,12.4,12.4,12.4,3.94,3.94
6.44,9.3,0,742.0795633,332.113343,2.6,90,14.9,14.9,14.9,6.44,6.44
8.74,15.6,0,849.1021971,336.0181119,2.9,83,17.2,17.2,17.2,8.74,8.74
8.54,11.9,0,668.7560792,351.6193545,4,69,17,17,17,8.54,8.54
7.84,10.2,0,866.6465748,328.8575297,3.3,74,16.3,16.3,16.3,7.84,7.84
10.2,14.8,0,819.5053365,348.2498416,4.1,85,18.7,18.7,18.7,10.2,10.2
9.44,15.8,0,847.1196684,340.6859943,3.5,92,17.9,17.9,17.9,9.44,9.44
9.74,15.9,0,730.4401407,353.3568199,4.1,81,18.2,18.2,18.2,9.74,9.74
10.4,13.9,0,886.6605573,343.4728765,4.7,87,18.9,18.9,18.9,10.4,10.4
9.14,12.8,0,560.7145292,365.4544997,4.3,77,17.6,17.6,17.6,9.14,9.14
10.1,11.8,0,722.5957065,356.6688838,4.4,78,18.6,18.6,18.6,10.1,10.1
11.4,8.9,0,497.7817542,385.1976071,2.6,88,19.9,19.9,19.9,11.4,11.4
12.6,7.5,0,654.7427189,378.6501134,2.6,83,21.1,21.1,21.1,12.6,12.6
13.1,8.1,0,413.0279359,403.2668623,2.5,79,21.6,21.6,21.6,13.1,13.1
11.9,9.2,0,635.2733604,376.0373125,2.3,77,20.4,20.4,20.4,11.9,11.9
9.74,6.2,3,289.9349558,394.2546672,1.9,74,18.2,18.2,18.2,9.74,9.74
7.34,2.5,10,290.4587916,380.6132365,2.7,76,15.8,15.8,15.8,7.34,7.34
9.44,8.1,0,638.7223415,360.3936541,3,81,17.9,17.9,17.9,9.44,9.44
8.04,8.6,0,422.2144366,372.3080743,2.4,82,16.5,16.5,16.5,8.04,8.04
6.54,6.9,0,292.1508057,376.1499122,2.2,71,15,15,15,6.54,6.54
7.84,9.8,0,576.9772105,356.7349881,2.7,75,16.3,16.3,16.3,7.84,7.84
7.84,6,1,315.2875572,381.3666084,2.6,93,16.3,16.3,16.3,7.84,7.84
8.14,8.4,0,639.8561851,352.7363006,3,87,16.6,16.6,16.6,8.14,8.14
7.34,4.4,0,305.6859679,379.575187,3.3,80,15.8,15.8,15.8,7.34,7.34
8.54,7.5,0,295.3633896,387.3865278,3.8,75,17,17,17,8.54,8.54
11.1,8.7,0,467.4190154,386.8500739,3.8,81,19.6,19.6,19.6,11.1,11.1
12.2,7.5,0,313.4052762,407.3850724,2,79,20.7,20.7,20.7,12.2,12.2
10.3,4.2,0,297.5196753,397.7246171,1.6,79,18.8,18.8,18.8,10.3,10.3
9.64,8.4,0,476.4805485,377.2444653,4.6,85,18.1,18.1,18.1,9.64,9.64
7.84,4.9,0,371.6336155,376.6082493,4.9,77,16.3,16.3,16.3,7.84,7.84
7.74,2.8,0,299.8424296,382.860523,4.5,69,16.2,16.2,16.2,7.74,7.74
8.04,3.9,8,300.6529697,384.5528535,4,67,16.5,16.5,16.5,8.04,8.04
8.84,7.6,3,508.7024115,363.9705435,2,67,17.3,17.3,17.3,8.84,8.84
9.34,9.8,0,758.8276397,342.3459089,2.6,62,17.8,17.8,17.8,9.34,9.34
9.74,6,0,617.7188224,358.7944082,2.7,76,18.2,18.2,18.2,9.74,9.74
9.54,7.7,0,678.056081,351.6988623,2.5,95,18,18,18,9.54,9.54
10.2,9,0,616.0074566,362.1922112,3.2,95,18.7,18.7,18.7,10.2,10.2
8.04,6.8,0,291.2795267,381.3413087,4.5,63,16.5,16.5,16.5,8.04,8.04
7.94,9.7,0,823.804006,327.5609732,4.3,71,16.4,16.4,16.4,7.94,7.94
8.34,9.9,0,847.9010529,327.7186526,3.9,75,16.8,16.8,16.8,8.34,8.34
7.74,7.3,0,623.6127795,346.5614473,4.4,81,16.2,16.2,16.2,7.74,7.74
8.44,7.7,0,636.4407096,349.5675504,4.8,82,16.9,16.9,16.9,8.44,8.44
10.0,4.9,15,263.2515631,395.9866391,4.8,82,18.5,18.5,18.5,10.0,10.0
9.94,4.5,8,264.112719,395.4086486,2.5,94,18.4,18.4,18.4,9.94,9.94
8.64,7.8,1,533.2227886,361.2940391,4,84,17.1,17.1,17.1,8.64,8.64
8.34,7.9,3,298.8318199,382.9657991,2,77,16.8,16.8,16.8,8.34,8.34
9.34,3.2,7,266.7790427,391.9546872,4.2,75,17.8,17.8,17.8,9.34,9.34
10.9,7.5,0,632.6827412,365.8297482,2.3,76,19.4,19.4,19.4,10.9,10.9
11.2,6.4,0,490.5975895,381.5282481,2.2,72,19.7,19.7,19.7,11.2,11.2
11.6,6.7,0,330.824731,399.4355794,1.6,87,20.1,20.1,20.1,11.6,11.6
11.2,8.8,0,695.2551195,361.938246,2.6,86,19.7,19.7,19.7,11.2,11.2
11.0,8.5,0,495.8380812,380.0765412,2.3,82,19.5,19.5,19.5,11.0,11.0
11.6,7.6,0,683.3873683,365.8151609,2.5,81,20.1,20.1,20.1,11.6,11.6
10.6,3.4,17,273.4735434,399.468617,3,86,19.1,19.1,19.1,10.6,10.6
10.6,7.4,1,319.8456583,395.0550451,2.7,87,19.1,19.1,19.1,10.6,10.6
12.4,11.6,0,690.9821411,370.508581,3.5,74,20.9,20.9,20.9,12.4,12.4
13.4,6.7,0,459.3522723,398.8659982,3.2,71,21.9,21.9,21.9,13.4,13.4
15.9,7.7,0,793.6957152,384.5753093,3.8,90,24.4,24.4,24.4,15.9,15.9
14.9,3.3,10,278.6508968,425.137173,2.6,75,23.4,23.4,23.4,14.9,14.9
12.5,7.2,10,279.725236,410.6548101,2,73,21,21,21,12.5,12.5
10.2,8.7,0,518.6573331,373.8989776,2.9,62,18.7,18.7,18.7,10.2,10.2
11.3,11.3,0,846.8229518,349.0461246,3,86,19.8,19.8,19.8,11.3,11.3
9.64,10.4,0,627.9869433,359.7430129,1.9,77,18.1,18.1,18.1,9.64,9.64
8.84,10.1,0,401.61682,370.4615162,3.2,59,17.3,17.3,17.3,8.84,8.84
7.64,12.8,0,841.0647016,313.0976631,3,66,16.1,16.1,16.1,7.64,7.64
8.44,14.9,0,761.7086818,327.2972158,3.3,77,16.9,16.9,16.9,8.44,8.44
7.14,8.8,8,349.3759477,366.9149891,2.9,96,15.6,15.6,15.6,7.14,7.14
8.84,6.9,1,241.309261,389.0946317,2.7,75,17.3,17.3,17.3,8.84,8.84
9.34,10.6,0,373.1914049,377.1756281,2.3,72,17.8,17.8,17.8,9.34,9.34
9.04,10.4,0,758.516357,331.881841,3.2,72,17.5,17.5,17.5,9.04,9.04
7.34,5.2,1,244.3213535,380.6132365,3,70,15.8,15.8,15.8,7.34,7.34
6.34,4.7,0,255.9490351,373.8090451,3.2,84,14.8,14.8,14.8,6.34,6.34
9.44,8.5,0,571.1268552,355.8991344,2.3,60,17.9,17.9,17.9,9.44,9.44
8.74,8.8,0,760.671689,330.2154186,2.5,68,17.2,17.2,17.2,8.74,8.74
9.04,7.2,0,280.6991555,386.5878948,3,67,17.5,17.5,17.5,9.04,9.04
9.44,8.4,0,357.3947731,380.3645062,3,82,17.9,17.9,17.9,9.44,9.44
9.44,7.3,0,250.6287213,392.5286858,2,70,17.9,17.9,17.9,9.44,9.44
9.14,11.4,0,632.4431221,347.7302473,2.7,78,17.6,17.6,17.6,9.14,9.14
10.0,10.4,3,607.8888309,356.193434,4,69,18.5,18.5,18.5,10.0,10.0
8.24,13.1,0,819.0462644,321.1639733,2.7,70,16.7,16.7,16.7,8.24,8.24
9.24,5.9,3,260.5528024,390.7584601,4.2,63,17.7,17.7,17.7,9.24,9.24
9.94,5.4,0,715.5933582,343.8648673,4.5,70,18.4,18.4,18.4,9.94,9.94
9.94,7.5,0,546.4217367,362.9725177,4,81,18.4,18.4,18.4,9.94,9.94
7.74,8.5,3,481.8472775,357.2346855,5.5,70,16.2,16.2,16.2,7.74,7.74
4.94,10.8,0,848.642671,298.1585463,3,72,13.4,13.4,13.4,4.94,4.94
6.04,12.7,0,773.5774622,313.6705274,3.8,74,14.5,14.5,14.5,6.04,6.04
7.64,9.1,13,312.9156525,376.4481475,3,63,16.1,16.1,16.1,7.64,7.64
7.74,7.8,6,393.9450719,367.8576639,2.2,78,16.2,16.2,16.2,7.74,7.74
6.34,8.5,5,418.5909529,357.1264971,2.7,75,14.8,14.8,14.8,6.34,6.34
3.74,8.6,9,518.0595221,330.9353342,3,82,12.2,12.2,12.2,3.74,3.74
3.54,11.2,0,583.8521529,322.1590607,2.5,84,12,12,12,3.54,3.54
5.24,10.8,10,395.4317509,354.0538259,4,54,13.7,13.7,13.7,5.24,5.24
8.04,2.5,15,269.2632972,384.5528535,3.1,63,16.5,16.5,16.5,8.04,8.04
5.44,6.3,15,450.733626,333.831997,3.5,73,13.9,13.9,13.9,5.44,5.44
2.04,6.6,17,274.8214115,338.4411832,2.7,69,10.5,10.5,10.5,2.04,2.04
2.74,9.7,0,633.7883093,294.2868963,2.6,62,11.2,11.2,11.2,2.74,2.74
4.84,7.5,0,198.1270474,364.0154164,3.1,58,13.3,13.3,13.3,4.84,4.84
0.14,10.5,26,241.5329181,333.2594973,2.2,80,8.6,8.6,8.6,0.14,0.14
0.34,15.8,5,637.4200042,280.7158938,3.5,63,8.8,8.8,8.8,0.34,0.34
2.84,13.9,0,511.7948044,311.6136461,4,69,11.3,11.3,11.3,2.84,2.84
4.64,10.3,0,395.7442398,337.2726485,2.8,70,13.1,13.1,13.1,4.64,4.64
4.24,12.1,0,592.3934643,309.092367,2.4,77,12.7,12.7,12.7,4.24,4.24
4.74,5.1,7,225.5480187,360.5202168,5.2,72,13.2,13.2,13.2,4.74,4.74
2.24,10.2,0,477.8668647,313.2802456,4.3,64,10.7,10.7,10.7,2.24,2.24
2.24,12.8,1,266.1117043,341.8147784,3.1,73,10.7,10.7,10.7,2.24,2.24
2.14,6.4,3,278.4062771,339.7468929,6.8,77,10.6,10.6,10.6,2.14,2.14
0.84,5.8,0,263.1116633,335.0376423,5.2,62,9.3,9.3,9.3,0.84,0.84
0.14,11,0,425.7991419,309.410149,2.5,50,8.6,8.6,8.6,0.14,0.14
0.54,14.8,0,685.11701,276.5253607,3.5,61,9,9,9,0.54,0.54
3.94,11.5,0,244.4132506,354.4702612,3.7,56,12.4,12.4,12.4,3.94,3.94
2.14,2.4,2,324.6319347,334.1362631,4.5,64,10.6,10.6,10.6,2.14,2.14
2.14,2.4,0,394.2619374,324.9071721,3.6,79,10.6,10.6,10.6,2.14,2.14
-2.4,1.9,0,498.7502055,286.4458866,2.6,67,6,6,6,-2.4,-2.4
1.24,13.3,4,667.2266556,283.440364,3.6,68,9.7,9.7,9.7,1.24,1.24
2.74,2.6,57,192.7373261,355.5098413,3.5,83,11.2,11.2,11.2,2.74,2.74
1.64,6.3,10,199.4336934,348.9263555,2.4,69,10.1,10.1,10.1,1.64,1.64
1.34,3.9,16,194.5681223,348.1350424,7.5,68,9.8,9.8,9.8,1.34,1.34
